date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,forecast_units,absolute_error
2025-10-25,S04,SKU011,Personal Care,East,108.24,0,0,24,3,23.03,0.97
2025-10-26,S04,SKU011,Personal Care,East,106.43,0,0,26,8,22.49,3.51
2025-10-27,S04,SKU011,Personal Care,East,106.47,0,0,27,4,21.92,5.08
2025-10-28,S04,SKU011,Personal Care,East,110.67,0,0,30,5,22.49,7.51
2025-10-29,S04,SKU011,Personal Care,East,109.15,0,0,19,6,22.78,3.78
2025-10-30,S04,SKU011,Personal Care,East,99.18,1,0,23,7,29.26,6.26
2025-10-31,S04,SKU011,Personal Care,East,110.99,0,0,11,6,22.26,11.26
2025-11-01,S04,SKU011,Personal Care,East,105.14,0,0,25,7,23.66,1.34
2025-11-02,S04,SKU011,Personal Care,East,110.38,0,0,17,4,22.93,5.93
2025-11-03,S04,SKU011,Personal Care,East,108.52,0,0,21,8,21.93,0.93
2025-11-04,S04,SKU011,Personal Care,East,106.26,0,0,22,8,21.64,0.36
2025-11-05,S04,SKU011,Personal Care,East,107.92,0,0,15,3,22.16,7.16
2025-11-06,S04,SKU011,Personal Care,East,107.77,0,0,22,3,21.85,0.15
2025-11-07,S04,SKU011,Personal Care,East,110.97,0,0,33,7,22.37,10.63
2025-11-08,S04,SKU011,Personal Care,East,111.28,0,0,25,6,23.32,1.68
2025-11-09,S04,SKU011,Personal Care,East,106.53,0,0,11,6,23.85,12.85
2025-11-10,S04,SKU011,Personal Care,East,107.77,0,0,18,5,21.41,3.41
2025-11-11,S04,SKU011,Personal Care,East,107.84,0,0,30,5,21.36,8.64
2025-11-12,S04,SKU011,Personal Care,East,108.35,0,0,18,7,22.25,4.25
2025-11-13,S04,SKU011,Personal Care,East,108.35,0,0,29,7,21.73,7.27
2025-11-14,S04,SKU011,Personal Care,East,109.6,0,0,18,6,22.04,4.04
2025-11-15,S04,SKU011,Personal Care,East,108.99,0,0,19,5,22.64,3.64
2025-11-16,S04,SKU011,Personal Care,East,109.2,0,0,16,4,23.41,7.41
2025-11-17,S04,SKU011,Personal Care,East,105.74,0,0,27,9,20.96,6.04
2025-11-18,S04,SKU011,Personal Care,East,108.42,0,0,14,9,21.64,7.64
2025-11-19,S04,SKU011,Personal Care,East,99.97,1,0,26,6,28.72,2.72
2025-11-20,S04,SKU011,Personal Care,East,106.53,0,0,19,2,20.84,1.84
2025-11-21,S04,SKU011,Personal Care,East,99.41,1,0,32,8,28.57,3.43
2025-11-22,S04,SKU011,Personal Care,East,109.5,0,0,26,3,22.38,3.62
2025-11-23,S04,SKU011,Personal Care,East,108.72,0,0,23,9,22.45,0.55
2025-11-24,S04,SKU011,Personal Care,East,108.22,0,0,22,3,21.51,0.49
2025-11-25,S04,SKU011,Personal Care,East,110.1,0,0,22,4,21.46,0.54
2025-11-26,S04,SKU011,Personal Care,East,108.92,0,0,25,3,21.18,3.82
2025-11-27,S04,SKU011,Personal Care,East,105.86,0,0,20,7,21.62,1.62
2025-11-28,S04,SKU011,Personal Care,East,106.4,0,0,26,3,20.08,5.92
2025-11-29,S04,SKU011,Personal Care,East,109.64,0,0,30,6,23.12,6.88
2025-11-30,S04,SKU011,Personal Care,East,100.37,1,0,20,3,30.66,10.66
2025-12-01,S04,SKU011,Personal Care,East,110.74,0,0,18,4,22.0,4.0
2025-12-02,S04,SKU011,Personal Care,East,109.8,0,0,26,6,22.3,3.7
2025-12-03,S04,SKU011,Personal Care,East,110.45,0,0,28,6,22.85,5.15
2025-12-04,S04,SKU011,Personal Care,East,107.61,0,0,32,5,23.18,8.82
2025-12-05,S04,SKU011,Personal Care,East,100.57,1,0,29,7,31.51,2.51
2025-12-06,S04,SKU011,Personal Care,East,109.95,0,0,30,7,24.64,5.36
2025-12-07,S04,SKU011,Personal Care,East,108.77,0,0,31,9,25.28,5.72
2025-12-08,S04,SKU011,Personal Care,East,109.05,0,0,18,6,23.82,5.82
2025-12-09,S04,SKU011,Personal Care,East,107.76,0,0,20,8,23.66,3.66
2025-12-10,S04,SKU011,Personal Care,East,107.4,0,0,37,3,23.47,13.53
2025-12-11,S04,SKU011,Personal Care,East,98.73,1,0,35,9,33.29,1.71
2025-12-12,S04,SKU011,Personal Care,East,111.24,0,0,19,6,24.21,5.21
2025-12-13,S04,SKU011,Personal Care,East,108.68,0,0,17,2,25.72,8.72
2025-12-14,S04,SKU011,Personal Care,East,109.94,0,0,35,8,26.05,8.95
2025-12-15,S04,SKU011,Personal Care,East,105.49,0,0,23,7,24.8,1.8
2025-12-16,S04,SKU011,Personal Care,East,106.83,0,0,32,9,25.96,6.04
2025-12-17,S04,SKU011,Personal Care,East,108.6,0,0,21,2,24.6,3.6
2025-12-18,S04,SKU011,Personal Care,East,106.25,0,0,30,8,24.9,5.1
2025-12-19,S04,SKU011,Personal Care,East,102.52,1,0,33,5,33.72,0.72
2025-12-20,S04,SKU011,Personal Care,East,110.58,0,0,32,7,27.38,4.62
2025-12-21,S04,SKU011,Personal Care,East,100.37,1,0,33,7,35.12,2.12
2025-12-22,S04,SKU011,Personal Care,East,108.34,0,0,24,2,25.58,1.58
2025-12-23,S04,SKU011,Personal Care,East,110.4,0,0,21,3,25.84,4.84
2025-12-24,S04,SKU011,Personal Care,East,107.44,0,0,24,3,25.48,1.48
2025-12-25,S04,SKU011,Personal Care,East,99.79,1,1,39,7,38.55,0.45
2025-12-26,S04,SKU011,Personal Care,East,108.79,0,0,28,5,26.52,1.48
2025-12-27,S04,SKU011,Personal Care,East,106.76,0,0,38,5,28.72,9.28
2025-12-28,S04,SKU011,Personal Care,East,108.6,0,0,31,8,29.36,1.64
2025-12-29,S04,SKU011,Personal Care,East,108.62,0,0,29,4,26.67,2.33
2025-12-30,S04,SKU011,Personal Care,East,108.56,0,0,17,5,27.64,10.64
2025-12-31,S04,SKU011,Personal Care,East,109.08,0,0,26,8,26.1,0.1
2025-08-13,S04,SKU012,Household,East,361.74,0,0,58,4,57.91,0.09
2025-08-14,S04,SKU012,Household,East,354.87,0,0,55,6,58.0,3.0
2025-08-15,S04,SKU012,Household,East,361.83,0,1,63,9,64.62,1.62
2025-08-16,S04,SKU012,Household,East,355.27,0,0,63,2,62.15,0.85
2025-08-17,S04,SKU012,Household,East,361.75,0,0,56,5,61.95,5.95
2025-08-18,S04,SKU012,Household,East,364.96,0,0,50,5,56.11,6.11
2025-08-19,S04,SKU012,Household,East,328.6,1,0,71,2,72.81,1.81
2025-08-20,S04,SKU012,Household,East,363.97,0,0,68,9,56.68,11.32
2025-08-21,S04,SKU012,Household,East,350.68,0,0,53,4,57.43,4.43
2025-08-22,S04,SKU012,Household,East,358.82,0,0,61,4,56.6,4.4
2025-08-23,S04,SKU012,Household,East,327.59,1,0,80,8,81.86,1.86
2025-08-24,S04,SKU012,Household,East,339.25,1,0,71,9,81.62,10.62
2025-08-25,S04,SKU012,Household,East,357.87,0,0,54,3,56.95,2.95
2025-08-26,S04,SKU012,Household,East,349.13,0,0,58,6,57.32,0.68
2025-08-27,S04,SKU012,Household,East,363.19,0,0,48,2,57.88,9.88
2025-08-28,S04,SKU012,Household,East,361.74,0,0,61,3,56.5,4.5
2025-08-29,S04,SKU012,Household,East,355.24,0,0,55,6,56.7,1.7
2025-08-30,S04,SKU012,Household,East,369.48,0,0,55,4,60.37,5.37
2025-08-31,S04,SKU012,Household,East,361.16,0,0,58,6,60.38,2.38
2025-09-01,S04,SKU012,Household,East,360.83,0,0,61,9,54.71,6.29
2025-09-02,S04,SKU012,Household,East,360.74,0,0,58,8,55.46,2.54
2025-09-03,S04,SKU012,Household,East,341.42,1,0,69,4,72.58,3.58
2025-09-04,S04,SKU012,Household,East,361.34,0,0,53,2,56.06,3.06
2025-09-05,S04,SKU012,Household,East,355.72,0,0,52,4,56.36,4.36
2025-09-06,S04,SKU012,Household,East,334.06,1,0,86,7,79.33,6.67
2025-09-07,S04,SKU012,Household,East,367.07,0,0,54,4,59.56,5.56
2025-09-08,S04,SKU012,Household,East,367.15,0,0,55,7,55.62,0.62
2025-09-09,S04,SKU012,Household,East,354.28,0,0,51,7,56.86,5.86
2025-09-10,S04,SKU012,Household,East,360.8,0,0,44,3,54.79,10.79
2025-09-11,S04,SKU012,Household,East,365.52,0,0,52,2,55.34,3.34
2025-09-12,S04,SKU012,Household,East,357.2,0,0,59,6,55.27,3.73
2025-09-13,S04,SKU012,Household,East,354.76,0,0,60,4,58.66,1.34
2025-09-14,S04,SKU012,Household,East,356.0,0,0,54,5,58.01,4.01
2025-09-15,S04,SKU012,Household,East,367.82,0,0,49,2,54.67,5.67
2025-09-16,S04,SKU012,Household,East,363.82,0,0,51,5,55.24,4.24
2025-09-17,S04,SKU012,Household,East,332.45,1,0,71,5,68.43,2.57
2025-09-18,S04,SKU012,Household,East,334.92,1,0,61,9,70.57,9.57
2025-09-19,S04,SKU012,Household,East,367.91,0,0,59,3,54.74,4.26
2025-09-20,S04,SKU012,Household,East,372.72,0,0,52,5,59.11,7.11
2025-09-21,S04,SKU012,Household,East,363.57,0,0,48,8,57.91,9.91
2025-09-22,S04,SKU012,Household,East,367.57,0,0,57,6,52.75,4.25
2025-09-23,S04,SKU012,Household,East,335.38,1,0,65,9,69.39,4.39
2025-09-24,S04,SKU012,Household,East,332.83,1,0,69,7,67.83,1.17
2025-09-25,S04,SKU012,Household,East,364.8,0,0,58,2,53.78,4.22
2025-09-26,S04,SKU012,Household,East,361.75,0,0,59,2,53.8,5.2
2025-09-27,S04,SKU012,Household,East,360.81,0,0,64,3,58.01,5.99
2025-09-28,S04,SKU012,Household,East,355.84,0,0,63,7,58.58,4.42
2025-09-29,S04,SKU012,Household,East,355.12,0,0,60,4,54.16,5.84
2025-09-30,S04,SKU012,Household,East,364.1,0,0,42,3,54.05,12.05
2025-10-01,S04,SKU012,Household,East,360.38,0,0,46,5,53.95,7.95
2025-10-02,S04,SKU012,Household,East,364.3,0,1,58,2,59.83,1.83
2025-10-03,S04,SKU012,Household,East,358.84,0,0,61,8,53.77,7.23
2025-10-04,S04,SKU012,Household,East,366.92,0,0,59,9,57.52,1.48
2025-10-05,S04,SKU012,Household,East,355.98,0,0,48,9,56.78,8.78
2025-10-06,S04,SKU012,Household,East,366.19,0,0,58,2,52.64,5.36
2025-10-07,S04,SKU012,Household,East,371.55,0,0,55,3,51.67,3.33
2025-10-08,S04,SKU012,Household,East,368.2,0,0,58,9,52.99,5.01
2025-10-09,S04,SKU012,Household,East,355.3,0,0,48,5,53.87,5.87
2025-10-10,S04,SKU012,Household,East,351.1,0,0,55,3,53.21,1.79
2025-10-11,S04,SKU012,Household,East,368.03,0,0,46,9,56.86,10.86
2025-10-12,S04,SKU012,Household,East,363.84,0,0,72,3,56.18,15.82
2025-10-13,S04,SKU012,Household,East,363.73,0,0,46,5,53.47,7.47
2025-10-14,S04,SKU012,Household,East,360.44,0,0,48,2,54.38,6.38
2025-10-15,S04,SKU012,Household,East,361.19,0,0,61,9,53.52,7.48
2025-10-16,S04,SKU012,Household,East,365.49,0,0,56,5,52.69,3.31
2025-10-17,S04,SKU012,Household,East,363.59,0,0,66,7,53.08,12.92
2025-10-18,S04,SKU012,Household,East,370.63,0,0,56,3,56.94,0.94
2025-10-19,S04,SKU012,Household,East,335.48,1,0,69,8,74.56,5.56
2025-10-20,S04,SKU012,Household,East,353.24,0,0,55,3,54.8,0.2
2025-10-21,S04,SKU012,Household,East,357.33,0,0,80,9,54.87,25.13
2025-10-22,S04,SKU012,Household,East,354.04,0,0,48,4,54.79,6.79
2025-10-23,S04,SKU012,Household,East,348.72,0,0,51,4,54.44,3.44
2025-10-24,S04,SKU012,Household,East,368.71,0,0,62,6,54.02,7.98
2025-10-25,S04,SKU012,Household,East,355.67,0,0,54,3,57.97,3.97
2025-10-26,S04,SKU012,Household,East,368.73,0,0,54,2,58.06,4.06
2025-10-27,S04,SKU012,Household,East,369.38,0,0,59,4,54.19,4.81
2025-10-28,S04,SKU012,Household,East,358.51,0,0,59,9,53.13,5.87
2025-10-29,S04,SKU012,Household,East,359.34,0,0,52,7,54.07,2.07
2025-10-30,S04,SKU012,Household,East,360.52,0,0,56,6,54.64,1.36
2025-10-31,S04,SKU012,Household,East,364.83,0,0,57,8,55.04,1.96
2025-11-01,S04,SKU012,Household,East,357.31,0,0,56,4,59.96,3.96
2025-11-02,S04,SKU012,Household,East,370.5,0,0,61,8,59.58,1.42
2025-11-03,S04,SKU012,Household,East,353.9,0,0,47,6,56.21,9.21
2025-11-04,S04,SKU012,Household,East,345.98,1,0,77,6,70.89,6.11
2025-11-05,S04,SKU012,Household,East,361.39,0,0,46,3,56.33,10.33
2025-11-06,S04,SKU012,Household,East,360.82,0,0,49,3,55.66,6.66
2025-11-07,S04,SKU012,Household,East,354.32,0,0,67,4,55.7,11.3
2025-11-08,S04,SKU012,Household,East,366.99,0,0,52,6,60.64,8.64
2025-11-09,S04,SKU012,Household,East,360.8,0,0,63,7,60.82,2.18
2025-11-10,S04,SKU012,Household,East,367.1,0,0,59,7,57.45,1.55
2025-11-11,S04,SKU012,Household,East,361.9,0,0,59,6,56.73,2.27
2025-11-12,S04,SKU012,Household,East,362.68,0,0,61,5,58.48,2.52
2025-11-13,S04,SKU012,Household,East,369.58,0,0,54,7,58.18,4.18
2025-11-14,S04,SKU012,Household,East,351.77,0,0,56,7,57.46,1.46
2025-11-15,S04,SKU012,Household,East,359.1,0,0,60,3,61.86,1.86
2025-11-16,S04,SKU012,Household,East,365.63,0,0,61,2,62.43,1.43
2025-11-17,S04,SKU012,Household,East,359.09,0,0,56,5,57.29,1.29
2025-11-18,S04,SKU012,Household,East,355.98,0,0,59,3,57.06,1.94
2025-11-19,S04,SKU012,Household,East,356.8,0,0,62,2,56.21,5.79
2025-11-20,S04,SKU012,Household,East,360.96,0,0,59,4,57.63,1.37
2025-11-21,S04,SKU012,Household,East,355.08,0,0,64,8,57.37,6.63
2025-11-22,S04,SKU012,Household,East,369.4,0,0,66,9,61.3,4.7
2025-11-23,S04,SKU012,Household,East,361.82,0,0,72,5,63.55,8.45
2025-11-24,S04,SKU012,Household,East,357.9,0,0,64,6,58.84,5.16
2025-11-25,S04,SKU012,Household,East,359.23,0,0,60,5,59.34,0.66
2025-11-26,S04,SKU012,Household,East,364.99,0,0,66,8,59.11,6.89
2025-11-27,S04,SKU012,Household,East,325.79,1,0,85,2,75.23,9.77
2025-11-28,S04,SKU012,Household,East,365.75,0,0,57,5,59.59,2.59
2025-11-29,S04,SKU012,Household,East,356.83,0,0,74,5,65.29,8.71
2025-11-30,S04,SKU012,Household,East,358.72,0,0,62,5,66.72,4.72
2025-12-01,S04,SKU012,Household,East,367.6,0,0,62,2,59.98,2.02
2025-12-02,S04,SKU012,Household,East,365.38,0,0,66,4,61.35,4.65
2025-12-03,S04,SKU012,Household,East,362.11,0,0,53,7,61.27,8.27
2025-12-04,S04,SKU012,Household,East,364.96,0,0,58,5,59.29,1.29
2025-12-05,S04,SKU012,Household,East,353.31,0,0,69,6,61.78,7.22
2025-12-06,S04,SKU012,Household,East,353.6,0,0,54,7,66.42,12.42
2025-12-07,S04,SKU012,Household,East,361.98,0,0,65,6,67.02,2.02
2025-12-08,S04,SKU012,Household,East,357.83,0,0,62,6,61.94,0.06
2025-12-09,S04,SKU012,Household,East,365.18,0,0,62,9,61.64,0.36
2025-12-10,S04,SKU012,Household,East,366.33,0,0,55,3,62.92,7.92
2025-12-11,S04,SKU012,Household,East,365.19,0,0,65,7,61.63,3.37
2025-12-12,S04,SKU012,Household,East,363.53,0,0,63,6,61.91,1.09
2025-12-13,S04,SKU012,Household,East,337.18,1,0,91,6,87.95,3.05
2025-12-14,S04,SKU012,Household,East,366.69,0,0,70,9,68.97,1.03
2025-12-15,S04,SKU012,Household,East,338.41,1,0,87,3,85.18,1.82
2025-12-16,S04,SKU012,Household,East,358.71,0,0,65,6,65.37,0.37
2025-12-17,S04,SKU012,Household,East,350.76,0,0,60,5,66.29,6.29
2025-12-18,S04,SKU012,Household,East,374.9,0,0,61,7,64.76,3.76
2025-12-19,S04,SKU012,Household,East,361.41,0,0,63,4,65.45,2.45
2025-12-20,S04,SKU012,Household,East,359.33,0,0,70,6,70.12,0.12
2025-12-21,S04,SKU012,Household,East,366.45,0,0,61,6,70.36,9.36
2025-12-22,S04,SKU012,Household,East,365.17,0,0,62,4,64.34,2.34
2025-12-23,S04,SKU012,Household,East,367.65,0,0,71,8,64.61,6.39
2025-12-24,S04,SKU012,Household,East,366.63,0,0,65,6,64.58,0.42
2025-12-25,S04,SKU012,Household,East,345.08,1,1,92,6,92.28,0.28
2025-12-26,S04,SKU012,Household,East,364.91,0,0,60,5,66.26,6.26
2025-12-27,S04,SKU012,Household,East,361.33,0,0,79,6,71.45,7.55
2025-12-28,S04,SKU012,Household,East,360.78,0,0,77,6,71.83,5.17
2025-12-29,S04,SKU012,Household,East,366.23,0,0,67,3,64.09,2.91
2025-12-30,S04,SKU012,Household,East,358.66,0,0,70,7,65.85,4.15
2025-12-31,S04,SKU012,Household,East,369.2,0,0,84,6,65.22,18.78
2025-08-13,S04,SKU013,Beverages,East,390.65,0,0,54,7,50.59,3.41
2025-08-14,S04,SKU013,Beverages,East,390.15,0,0,55,9,50.55,4.45
2025-08-15,S04,SKU013,Beverages,East,398.33,0,1,60,5,56.64,3.36
2025-08-16,S04,SKU013,Beverages,East,383.59,0,0,57,2,53.77,3.23
2025-08-17,S04,SKU013,Beverages,East,400.19,0,0,51,6,54.91,3.91
2025-08-18,S04,SKU013,Beverages,East,397.26,0,0,45,5,50.2,5.2
2025-08-19,S04,SKU013,Beverages,East,391.33,0,0,54,4,49.54,4.46
2025-08-20,S04,SKU013,Beverages,East,400.91,0,0,49,2,49.72,0.72
2025-08-21,S04,SKU013,Beverages,East,397.9,0,0,45,7,48.85,3.85
2025-08-22,S04,SKU013,Beverages,East,381.8,0,0,45,9,48.17,3.17
2025-08-23,S04,SKU013,Beverages,East,378.2,0,0,44,5,52.69,8.69
2025-08-24,S04,SKU013,Beverages,East,397.05,0,0,58,2,51.15,6.85
2025-08-25,S04,SKU013,Beverages,East,394.84,0,0,51,5,48.14,2.86
2025-08-26,S04,SKU013,Beverages,East,399.62,0,0,52,4,48.85,3.15
2025-08-27,S04,SKU013,Beverages,East,394.66,0,0,49,3,47.84,1.16
2025-08-28,S04,SKU013,Beverages,East,406.3,0,0,44,2,48.19,4.19
2025-08-29,S04,SKU013,Beverages,East,394.61,0,0,56,9,47.9,8.1
2025-08-30,S04,SKU013,Beverages,East,398.69,0,0,56,2,50.96,5.04
2025-08-31,S04,SKU013,Beverages,East,392.84,0,0,45,4,51.3,6.3
2025-09-01,S04,SKU013,Beverages,East,386.99,0,0,42,5,46.81,4.81
2025-09-02,S04,SKU013,Beverages,East,365.36,1,0,58,9,61.82,3.82
2025-09-03,S04,SKU013,Beverages,East,389.51,0,0,52,4,46.63,5.37
2025-09-04,S04,SKU013,Beverages,East,390.55,0,0,48,3,46.78,1.22
2025-09-05,S04,SKU013,Beverages,East,393.26,0,0,45,4,46.58,1.58
2025-09-06,S04,SKU013,Beverages,East,398.89,0,0,49,7,49.7,0.7
2025-09-07,S04,SKU013,Beverages,East,366.61,1,0,69,9,65.2,3.8
2025-09-08,S04,SKU013,Beverages,East,394.51,0,0,52,5,47.46,4.54
2025-09-09,S04,SKU013,Beverages,East,402.13,0,0,44,8,47.78,3.78
2025-09-10,S04,SKU013,Beverages,East,395.88,0,0,44,2,46.53,2.53
2025-09-11,S04,SKU013,Beverages,East,400.58,0,0,43,3,46.11,3.11
2025-09-12,S04,SKU013,Beverages,East,391.34,0,0,45,2,46.49,1.49
2025-09-13,S04,SKU013,Beverages,East,352.6,1,0,69,2,64.11,4.89
2025-09-14,S04,SKU013,Beverages,East,396.37,0,0,50,7,48.79,1.21
2025-09-15,S04,SKU013,Beverages,East,388.76,0,0,48,9,46.82,1.18
2025-09-16,S04,SKU013,Beverages,East,360.18,1,0,53,2,61.54,8.54
2025-09-17,S04,SKU013,Beverages,East,361.44,1,0,65,2,61.84,3.16
2025-09-18,S04,SKU013,Beverages,East,391.7,0,0,54,5,46.95,7.05
2025-09-19,S04,SKU013,Beverages,East,392.67,0,0,52,5,47.26,4.74
2025-09-20,S04,SKU013,Beverages,East,389.25,0,0,52,9,50.89,1.11
2025-09-21,S04,SKU013,Beverages,East,389.8,0,0,51,5,52.6,1.6
2025-09-22,S04,SKU013,Beverages,East,387.77,0,0,47,5,47.96,0.96
2025-09-23,S04,SKU013,Beverages,East,388.08,0,0,43,7,47.63,4.63
2025-09-24,S04,SKU013,Beverages,East,380.0,0,0,52,2,46.89,5.11
2025-09-25,S04,SKU013,Beverages,East,396.46,0,0,53,9,47.0,6.0
2025-09-26,S04,SKU013,Beverages,East,385.32,0,0,38,2,48.27,10.27
2025-09-27,S04,SKU013,Beverages,East,391.08,0,0,52,8,50.16,1.84
2025-09-28,S04,SKU013,Beverages,East,386.3,0,0,47,7,50.76,3.76
2025-09-29,S04,SKU013,Beverages,East,386.71,0,0,48,5,46.97,1.03
2025-09-30,S04,SKU013,Beverages,East,390.19,0,0,49,3,47.29,1.71
2025-10-01,S04,SKU013,Beverages,East,391.98,0,0,56,5,47.22,8.78
2025-10-02,S04,SKU013,Beverages,East,391.03,0,1,54,6,54.85,0.85
2025-10-03,S04,SKU013,Beverages,East,380.8,0,0,42,5,47.79,5.79
2025-10-04,S04,SKU013,Beverages,East,401.96,0,0,55,2,51.41,3.59
2025-10-05,S04,SKU013,Beverages,East,390.75,0,0,58,6,51.79,6.21
2025-10-06,S04,SKU013,Beverages,East,388.81,0,0,56,5,47.61,8.39
2025-10-07,S04,SKU013,Beverages,East,402.23,0,0,42,6,47.49,5.49
2025-10-08,S04,SKU013,Beverages,East,392.12,0,0,50,6,47.46,2.54
2025-10-09,S04,SKU013,Beverages,East,391.23,0,0,52,7,47.65,4.35
2025-10-10,S04,SKU013,Beverages,East,397.5,0,0,42,7,47.87,5.87
2025-10-11,S04,SKU013,Beverages,East,387.9,0,0,52,8,51.97,0.03
2025-10-12,S04,SKU013,Beverages,East,392.86,0,0,52,2,51.41,0.59
2025-10-13,S04,SKU013,Beverages,East,391.74,0,0,51,5,48.17,2.83
2025-10-14,S04,SKU013,Beverages,East,393.22,0,0,54,5,47.65,6.35
2025-10-15,S04,SKU013,Beverages,East,391.98,0,0,51,9,48.42,2.58
2025-10-16,S04,SKU013,Beverages,East,359.1,1,0,64,9,63.75,0.25
2025-10-17,S04,SKU013,Beverages,East,392.0,0,0,58,2,47.71,10.29
2025-10-18,S04,SKU013,Beverages,East,385.77,0,0,52,6,52.41,0.41
2025-10-19,S04,SKU013,Beverages,East,367.74,1,0,61,6,68.9,7.9
2025-10-20,S04,SKU013,Beverages,East,391.65,0,0,49,8,48.25,0.75
2025-10-21,S04,SKU013,Beverages,East,397.07,0,0,50,8,48.52,1.48
2025-10-22,S04,SKU013,Beverages,East,384.73,0,0,49,2,48.74,0.26
2025-10-23,S04,SKU013,Beverages,East,392.23,0,0,50,5,48.34,1.66
2025-10-24,S04,SKU013,Beverages,East,390.66,0,0,48,6,48.63,0.63
2025-10-25,S04,SKU013,Beverages,East,400.01,0,0,52,4,52.86,0.86
2025-10-26,S04,SKU013,Beverages,East,393.44,0,0,56,8,52.37,3.63
2025-10-27,S04,SKU013,Beverages,East,389.11,0,0,56,7,49.78,6.22
2025-10-28,S04,SKU013,Beverages,East,392.11,0,0,46,5,49.47,3.47
2025-10-29,S04,SKU013,Beverages,East,386.27,0,0,48,7,49.55,1.55
2025-10-30,S04,SKU013,Beverages,East,360.3,1,0,70,5,65.63,4.37
2025-10-31,S04,SKU013,Beverages,East,389.77,0,0,59,3,49.4,9.6
2025-11-01,S04,SKU013,Beverages,East,388.25,0,0,58,4,55.57,2.43
2025-11-02,S04,SKU013,Beverages,East,399.72,0,0,50,5,56.62,6.62
2025-11-03,S04,SKU013,Beverages,East,379.1,0,0,49,8,51.36,2.36
2025-11-04,S04,SKU013,Beverages,East,397.91,0,0,60,6,50.77,9.23
2025-11-05,S04,SKU013,Beverages,East,383.74,0,0,54,3,51.86,2.14
2025-11-06,S04,SKU013,Beverages,East,400.68,0,0,47,4,51.4,4.4
2025-11-07,S04,SKU013,Beverages,East,398.27,0,0,53,7,51.26,1.74
2025-11-08,S04,SKU013,Beverages,East,387.73,0,0,59,7,55.92,3.08
2025-11-09,S04,SKU013,Beverages,East,401.56,0,0,59,7,55.52,3.48
2025-11-10,S04,SKU013,Beverages,East,392.55,0,0,44,8,52.86,8.86
2025-11-11,S04,SKU013,Beverages,East,396.55,0,0,42,9,51.87,9.87
2025-11-12,S04,SKU013,Beverages,East,393.37,0,0,57,7,51.22,5.78
2025-11-13,S04,SKU013,Beverages,East,364.2,1,0,66,3,66.29,0.29
2025-11-14,S04,SKU013,Beverages,East,389.68,0,0,54,3,51.81,2.19
2025-11-15,S04,SKU013,Beverages,East,389.54,0,0,69,7,56.6,12.4
2025-11-16,S04,SKU013,Beverages,East,362.84,1,0,64,6,73.34,9.34
2025-11-17,S04,SKU013,Beverages,East,399.13,0,0,48,5,53.35,5.35
2025-11-18,S04,SKU013,Beverages,East,391.31,0,0,47,9,53.36,6.36
2025-11-19,S04,SKU013,Beverages,East,399.53,0,0,54,7,54.05,0.05
2025-11-20,S04,SKU013,Beverages,East,399.76,0,0,54,5,53.61,0.39
2025-11-21,S04,SKU013,Beverages,East,366.54,1,0,64,4,68.35,4.35
2025-11-22,S04,SKU013,Beverages,East,387.7,0,0,58,9,58.44,0.44
2025-11-23,S04,SKU013,Beverages,East,385.96,0,0,58,5,58.46,0.46
2025-11-24,S04,SKU013,Beverages,East,390.94,0,0,53,5,53.84,0.84
2025-11-25,S04,SKU013,Beverages,East,393.55,0,0,62,3,54.02,7.98
2025-11-26,S04,SKU013,Beverages,East,383.41,0,0,52,5,56.05,4.05
2025-11-27,S04,SKU013,Beverages,East,397.12,0,0,44,5,55.72,11.72
2025-11-28,S04,SKU013,Beverages,East,387.4,0,0,57,8,53.87,3.13
2025-11-29,S04,SKU013,Beverages,East,401.79,0,0,60,3,59.03,0.97
2025-11-30,S04,SKU013,Beverages,East,394.27,0,0,55,8,58.65,3.65
2025-12-01,S04,SKU013,Beverages,East,392.41,0,0,63,3,53.83,9.17
2025-12-02,S04,SKU013,Beverages,East,384.0,0,0,51,6,55.41,4.41
2025-12-03,S04,SKU013,Beverages,East,381.46,0,0,58,5,54.18,3.82
2025-12-04,S04,SKU013,Beverages,East,401.04,0,0,47,5,54.9,7.9
2025-12-05,S04,SKU013,Beverages,East,368.32,1,0,70,2,71.95,1.95
2025-12-06,S04,SKU013,Beverages,East,388.37,0,0,61,2,61.07,0.07
2025-12-07,S04,SKU013,Beverages,East,406.2,0,0,57,2,60.86,3.86
2025-12-08,S04,SKU013,Beverages,East,396.97,0,0,53,8,55.02,2.02
2025-12-09,S04,SKU013,Beverages,East,390.83,0,0,53,4,56.13,3.13
2025-12-10,S04,SKU013,Beverages,East,390.48,0,0,53,8,56.59,3.59
2025-12-11,S04,SKU013,Beverages,East,399.91,0,0,53,2,56.78,3.78
2025-12-12,S04,SKU013,Beverages,East,360.83,1,0,72,5,71.33,0.67
2025-12-13,S04,SKU013,Beverages,East,402.09,0,0,61,8,60.67,0.33
2025-12-14,S04,SKU013,Beverages,East,400.6,0,0,54,7,60.92,6.92
2025-12-15,S04,SKU013,Beverages,East,395.12,0,0,59,3,55.82,3.18
2025-12-16,S04,SKU013,Beverages,East,394.56,0,0,67,9,56.12,10.88
2025-12-17,S04,SKU013,Beverages,East,395.05,0,0,50,6,56.27,6.27
2025-12-18,S04,SKU013,Beverages,East,397.05,0,0,47,8,55.6,8.6
